"51.338,-0.4155"
"51.593,0.213"
"51.478,-0.4045"
"51.467,-0.162"
"51.571,-0.2315"
"51.4605,0.1935"
"51.472,-0.0935"
"51.577,-0.3435"
"51.491,-0.4025"
"51.451,0.052"
"51.476,0.284"
"51.447,-0.3285"
"51.402,0.113"
"51.599,0.0205"
"51.5805,-0.3635"
"51.6865,0.129"
"51.562,-0.292"
"51.475,-0.396"
"51.3805,-0.183"
"51.5435,-0.223"
"51.506,-0.406"
"51.494,-0.1775"
"51.518,-0.0385"
"51.4765,-0.1655"
"51.6045,-0.418"
"51.3425,-0.3635"
"51.4825,-0.183"
"51.5685,0.0815"
"51.4525,0.2265"
"51.5015,-0.151"
"51.532,-0.238"
"51.52,0.018"
"51.559,-0.0665"
"51.5445,-0.2015"
"51.3985,0.0185"
"51.5265,-0.0815"
"51.5615,0.069"
"51.487,-0.197"
"51.554,-0.338"
"51.523,-0.158"
"51.513,-0.2035"
"51.3235,-0.1995"
"51.501,-0.286"
"51.474,-0.06"
"51.545,0.0045"
"51.626,-0.3895"
"51.719,0.2375"
"51.4275,-0.161"
"51.4215,-0.0905"
"51.4835,-0.3825"
"51.431,-0.498"
"51.428,-0.4915"
"51.3855,-0.2115"
"51.2685,-0.1665"
"51.461,-0.217"
"51.2585,-0.106"
"51.71,-0.089"
"51.614,-0.0575"
"51.483,-0.4925"
"51.535,-0.205"
"51.5345,-0.278"
"51.5825,-0.1935"
"51.451,-0.4065"
"51.392,0.018"
"51.4375,-0.426"
"51.3765,-0.12"
"51.5635,-0.2275"
"51.35,0.089"
"51.5525,0.1555"
"51.6125,-0.1135"
"51.5275,-0.0475"
"51.5195,-0.0585"
"51.4745,-0.2675"
"51.4755,-0.1315"
"51.4135,-0.0245"
"51.634,-0.3765"
"51.4815,0.077"
"51.711,-0.327"
"51.3485,-0.362"
"51.2985,-0.3165"
"51.5165,-0.206"
"51.541,-0.2775"
"51.647,0.067"
"51.493,-0.074"
"51.4255,-0.044"
"51.468,-0.0245"
"51.516,-0.476"
"51.3435,-0.1945"
"51.3245,0.1555"
"51.4275,-0.1775"
"51.6375,-0.5105"
"51.602,-0.096"
"51.503,-0.3785"
"51.541,0.002"
"51.4735,-0.072"
"51.442,-0.171"
"51.3675,0.025"
"51.684,0.107"
"51.5605,-0.057"
"51.7115,-0.3595"
"51.368,-0.2645"
"51.566,0.1085"
"51.385,-0.0635"
"51.5255,-0.1615"
"51.6625,-0.078"
"51.401,-0.529"
"51.5455,0.123"
"51.547,0.0485"
"51.2865,0.0645"
"51.3895,-0.325"
"51.313,-0.4225"
"51.4,-0.309"
"51.5535,-0.3605"
"51.488,-0.313"
"51.4555,0.257"
"51.6275,-0.1845"
"51.541,-0.138"
"51.489,-0.101"
"51.4325,-0.4515"
"51.5715,0.2855"
"51.445,-0.0215"
"51.4635,-0.06"
"51.5645,-0.1055"
"51.4605,-0.0755"
"51.4845,-0.176"
"51.4145,-0.0935"
"51.4445,-0.3405"
"51.5155,-0.3725"
"51.6795,-0.419"
"51.492,-0.291"
"51.677,-0.3985"
"51.4785,-0.383"
"51.5065,-0.257"
"51.458,-0.2185"
"51.426,-0.337"
"51.498,-0.08"
"51.524,-0.182"
"51.657,-0.046"
"51.462,-0.008"
"51.354,-0.1645"
"51.491,-0.111"
"51.442,-0.0445"
"51.5105,-0.117"
"51.611,-0.1355"
"51.651,-0.415"
"51.5095,-0.059"
"51.5555,0.0065"
"51.415,-0.368"
"51.6195,-0.0455"
"51.4765,-0.3245"
"51.5865,-0.298"
"51.6695,-0.4135"
"51.4575,-0.519"
"51.49,0.0295"
"51.427,0.243"
"51.4455,-0.33"
"51.5065,-0.2515"
"51.451,0.0525"
"51.586,-0.164"
"51.437,0.179"
"51.496,-0.1425"
"51.316,-0.305"
"51.6095,-0.11"
"51.4465,-0.3035"
"51.4305,-0.1655"
